TITLE "<<G13_MS_136>> 4700 Reflector Spec #1 MC[BP = 1286.3, 6728]" 
TYPE MASSSPEC
1004.389310	61		
1004.406310	48		
1004.423310	41		
1004.440311	51		
1004.457312	72		
1004.474312	88		
1004.491313	100		
1004.508314	94		
1004.525315	89		
1004.542317	67		
1004.559318	62		
1004.576320	54		
1004.593322	50		
1004.610323	46		
1004.627325	49		
1004.644328	51		
1004.661330	57		
1004.678332	51		
1004.695335	49		
1004.712338	48		
1004.729341	49		
1004.746344	47		
1004.763347	48		
1004.780350	39		
1004.797354	34		
1004.814357	27		
1004.831361	23		
1004.848365	36		
1004.865369	48		
1004.882373	54		
1004.899378	55		
1004.916382	65		
1004.933387	79		
1004.950392	82		
1004.967397	80		
1004.984402	75		
1005.001407	64		
1005.018412	62		
1005.035418	51		
1005.052423	50		
1005.069429	54		
1005.086435	72		
1005.103441	85		
1005.120447	85		
1005.137454	85		
1005.154460	76		
1005.171467	75		
1005.188474	77		
1005.205481	79		
1005.222488	78		
1005.239495	85		
1005.256502	100		
1005.273510	96		
1005.290517	89		
1005.307525	72		
1005.324533	66		
1005.341541	77		
1005.358549	83		
1005.375558	79		
1005.392566	75		
1005.409575	83		
1005.426584	84		
1005.443593	78		
1005.460602	75		
1005.477611	62		
1005.494620	66		
1005.511630	73		
1005.528640	77		
1005.545649	64		
1005.562659	55		
1005.579670	45		
1005.596680	38		
1005.613690	35		
1005.630701	42		
1005.647711	50		
1005.664722	46		
1005.681733	46		
1005.698744	47		
1005.715756	48		
1005.732767	48		
1005.749778	48		
1005.766790	50		
1005.783802	55		
1005.800814	55		
1005.817826	50		
1005.834838	45		
1005.851851	44		
1005.868863	49		
1005.885876	51		
1005.902889	48		
1005.919902	51		
1005.936915	66		
1005.953928	81		
1005.970942	82		
1005.987955	85		
1006.004969	87		
1006.021983	87		
1006.038997	78		
1006.056011	67		
1006.073025	65		
1006.090039	72		
1006.107054	81		
1006.124069	88		
1006.141084	80		
1006.158099	74		
1006.175114	83		
1006.192129	99		
1006.209144	98		
1006.226160	102		
1006.243176	91		
1006.260192	83		
1006.277208	72		
1006.294224	55		
1006.311240	47		
1006.328256	46		
1006.345273	54		
1006.362290	51		
1006.379307	57		
1006.396324	66		
1006.413341	78		
1006.430358	86		
1006.447376	94		
1006.464393	108		
1006.481411	132		
1006.498429	144		
1006.515447	130		
1006.532465	98		
1006.549483	73		
1006.566502	53		
1006.583520	36		
1006.600539	41		
1006.617558	40		
1006.634577	47		
1006.651596	55		
1006.668615	66		
1006.685635	62		
1006.702654	58		
1006.719674	53		
1006.736694	70		
1006.753714	76		
1006.770734	80		
1006.787755	63		
1006.804775	52		
1006.821796	40		
1006.838816	41		
1006.855837	48		
1006.872858	58		
1006.889880	48		
1006.906901	34		
1006.923922	34		
1006.940944	44		
1006.957966	60		
1006.974988	69		
1006.992010	88		
1007.009032	81		
1007.026054	68		
1007.043077	60		
1007.060099	69		
1007.077122	81		
1007.094145	89		
1007.111168	98		
1007.128191	108		
1007.145215	114		
1007.162238	127		
1007.179262	138		
1007.196285	124		
1007.213309	103		
1007.230333	88		
1007.247358	79		
1007.264382	74		
1007.281406	72		
1007.298431	69		
1007.315456	73		
1007.332481	71		
1007.349506	72		
1007.366531	66		
1007.383556	64		
1007.400582	68		
1007.417608	72		
1007.434633	86		
1007.451659	101		
1007.468685	111		
1007.485712	120		
1007.502738	114		
1007.519764	111		
1007.536791	101		
1007.553818	94		
1007.570845	85		
1007.587872	93		
1007.604899	78		
1007.621927	51		
1007.638954	32		
1007.655982	34		
1007.673009	49		
1007.690037	56		
1007.707066	49		
1007.724094	40		
1007.741122	32		
1007.758151	29		
1007.775179	35		
1007.792208	48		
1007.809237	56		
1007.826266	54		
1007.843295	47		
1007.860325	39		
1007.877354	34		
1007.894384	33		
1007.911414	28		
1007.928444	29		
1007.945474	32		
1007.962504	50		
1007.979535	65		
1007.996565	72		
1008.013596	74		
1008.030627	70		
1008.047658	76		
1008.064689	76		
1008.081720	72		
1008.098751	60		
1008.115783	67		
1008.132815	81		
1008.149846	101		
1008.166878	116		
1008.183910	110		
1008.200943	101		
1008.217975	85		
1008.235008	71		
1008.252040	68		
1008.269073	76		
1008.286106	65		
1008.303139	57		
1008.320173	55		
1008.337206	53		
1008.354240	50		
1008.371273	53		
1008.388307	50		
1008.405341	40		
1008.422375	47		
1008.439410	52		
1008.456444	59		
1008.473479	65		
1008.490513	75		
1008.507548	90		
1008.524583	93		
1008.541618	91		
1008.558654	90		
1008.575689	77		
1008.592725	65		
1008.609760	60		
1008.626796	57		
1008.643832	50		
1008.660868	37		
1008.677905	31		
1008.694941	31		
1008.711978	37		
1008.729014	38		
1008.746051	37		
1008.763088	34		
1008.780125	47		
1008.797163	67		
1008.814200	78		
1008.831238	67		
1008.848275	55		
1008.865313	44		
1008.882351	49		
1008.899389	53		
1008.916428	57		
1008.933466	61		
1008.950505	73		
1008.967544	76		
1008.984582	84		
1009.001621	84		
1009.018661	77		
1009.035700	78		
1009.052739	66		
1009.069779	66		
1009.086819	66		
1009.103859	64		
1009.120899	63		
1009.137939	68		
1009.154979	75		
1009.172020	89		
1009.189060	102		
1009.206101	112		
1009.223142	113		
1009.240183	107		
1009.257224	104		
1009.274265	96		
1009.291307	103		
1009.308349	100		
1009.325390	86		
1009.342432	66		
1009.359474	61		
1009.376516	66		
1009.393559	65		
1009.410601	74		
1009.427644	61		
1009.444687	61		
1009.461730	59		
1009.478773	71		
1009.495816	84		
1009.512859	87		
1009.529903	77		
1009.546946	73		
1009.563990	66		
1009.581034	70		
1009.598078	73		
1009.615122	71		
1009.632167	73		
1009.649211	70		
1009.666256	63		
1009.683301	52		
1009.700345	43		
1009.717391	48		
1009.734436	46		
1009.751481	34		
1009.768527	30		
1009.785572	39		
1009.802618	52		
1009.819664	54		
1009.836710	52		
1009.853756	57		
1009.870803	67		
1009.887849	61		
1009.904896	54		
1009.921943	48		
1009.938990	56		
1009.956037	55		
1009.973084	51		
1009.990131	53		
1010.007179	56		
1010.024226	58		
1010.041274	68		
1010.058322	74		
1010.075370	68		
1010.092419	52		
1010.109467	47		
1010.126515	45		
1010.143564	68		
1010.160613	98		
1010.177662	117		
1010.194711	110		
1010.211760	89		
1010.228810	78		
1010.245859	95		
1010.262909	98		
1010.279959	95		
1010.297009	80		
1010.314059	66		
1010.331109	66		
1010.348159	59		
1010.365210	52		
1010.382261	69		
1010.399311	84		
1010.416362	91		
1010.433414	82		
1010.450465	85		
1010.467516	100		
1010.484568	102		
1010.501619	102		
1010.518671	100		
1010.535723	92		
1010.552775	78		
1010.569828	68		
1010.586880	50		
1010.603933	41		
1010.620985	42		
1010.638038	57		
1010.655091	65		
1010.672144	72		
1010.689198	73		
1010.706251	66		
1010.723305	74		
1010.740358	73		
1010.757412	74		
1010.774466	68		
1010.791520	57		
1010.808574	48		
1010.825629	38		
1010.842683	28		
1010.859738	33		
1010.876793	38		
1010.893848	54		
1010.910903	69		
1010.927958	81		
1010.945014	96		
1010.962069	117		
1010.979125	134		
1010.996181	140		
1011.013237	113		
1011.030293	78		
1011.047350	60		
1011.064406	67		
1011.081463	72		
1011.098519	77		
1011.115576	70		
1011.132633	69		
1011.149690	74		
1011.166748	78		
1011.183805	85		
1011.200863	92		
1011.217920	90		
1011.234978	77		
1011.252036	59		
1011.269094	40		
1011.286153	38		
1011.303211	50		
1011.320270	70		
1011.337329	86		
1011.354387	78		
1011.371447	67		
1011.388506	58		
1011.405565	50		
1011.422624	55		
1011.439684	76		
1011.456744	86		
1011.473804	83		
1011.490864	91		
1011.507924	92		
1011.524984	86		
1011.542045	74		
1011.559105	68		
1011.576166	78		
1011.593227	79		
1011.610288	80		
1011.627349	78		
1011.644411	68		
1011.661472	62		
1011.678534	59		
1011.695595	60		
1011.712657	52		
1011.729719	52		
1011.746782	43		
1011.763844	36		
1011.780906	34		
1011.797969	35		
1011.815032	45		
1011.832095	49		
1011.849158	59		
1011.866221	63		
1011.883284	63		
1011.900348	65		
1011.917411	69		
1011.934475	75		
1011.951539	86		
1011.968603	115		
1011.985667	136		
1012.002732	160		
1012.019796	151		
1012.036861	117		
1012.053926	96		
1012.070991	84		
1012.088056	107		
1012.105121	154		
1012.122186	183		
1012.139252	205		
1012.156317	253		
1012.173383	311		
1012.190449	344		
1012.207515	319		
1012.224582	254		
1012.241648	190		
1012.258714	134		
1012.275781	115		
1012.292848	106		
1012.309915	81		
1012.326982	59		
1012.344049	37		
1012.361117	43		
1012.378184	47		
1012.395252	43		
1012.412320	48		
1012.429387	58		
1012.446456	62		
1012.463524	67		
1012.480592	76		
1012.497661	72		
1012.514729	61		
1012.531798	58		
1012.548867	51		
1012.565936	48		
1012.583006	43		
1012.600075	43		
1012.617144	46		
1012.634214	55		
1012.651284	56		
1012.668354	48		
1012.685424	36		
1012.702494	36		
1012.719565	45		
1012.736635	70		
1012.753706	91		
1012.770777	99		
1012.787848	91		
1012.804919	82		
1012.821990	82		
1012.839062	88		
1012.856133	96		
1012.873205	131		
1012.890277	181		
1012.907349	233		
1012.924421	268		
1012.941493	319		
1012.958565	390		
1012.975638	471		
1012.992711	528		
1013.009783	587		
1013.026856	613		
1013.043930	577		
1013.061003	462		
1013.078076	316		
1013.095150	197		
1013.112224	153		
1013.129297	149		
1013.146371	170		
1013.163446	194		
1013.180520	219		
1013.197594	251		
1013.214669	253		
1013.231744	217		
1013.248818	163		
1013.265893	131		
1013.282969	101		
1013.300044	92		
1013.317119	83		
1013.334195	80		
1013.351271	74		
1013.368347	63		
1013.385423	53		
1013.402499	43		
1013.419575	44		
1013.436651	49		
1013.453728	57		
1013.470805	68		
1013.487882	77		
1013.504959	81		
1013.522036	78		
1013.539113	71		
1013.556191	72		
1013.573268	56		
1013.590346	51		
1013.607424	49		
1013.624502	48		
1013.641580	48		
1013.658658	50		
1013.675737	56		
1013.692815	63		
1013.709894	75		
1013.726973	70		
1013.744052	66		
1013.761131	51		
1013.778211	48		
1013.795290	53		
1013.812370	57		
1013.829449	62		
1013.846529	64		
1013.863609	74		
1013.880689	74		
1013.897770	68		
1013.914850	76		
1013.931931	96		
1013.949012	127		
1013.966093	173		
1013.983174	245		
1014.000255	317		
1014.017336	358		
1014.034418	340		
1014.051499	281		
1014.068581	229		
1014.085663	188		
1014.102745	145		
1014.119827	112		
1014.136910	104		
1014.153992	121		
1014.171075	133		
1014.188157	127		
1014.205240	139		
1014.222323	144		
1014.239407	141		
1014.256490	107		
1014.273573	90		
1014.290657	84		
1014.307741	94		
1014.324825	85		
1014.341909	67		
1014.358993	47		
1014.376077	42		
1014.393162	39		
1014.410247	40		
1014.427331	53		
1014.444416	60		
1014.461501	62		
1014.478587	66		
1014.495672	77		
1014.512757	78		
1014.529843	72		
1014.546929	71		
1014.564015	76		
1014.581101	73		
1014.598187	59		
1014.615274	45		
1014.632360	55		
1014.649447	64		
1014.666534	68		
1014.683621	73		
1014.700708	85		
1014.717795	84		
1014.734882	68		
1014.751970	50		
1014.769057	41		
1014.786145	46		
1014.803233	48		
1014.820321	55		
1014.837410	66		
1014.854498	73		
1014.871586	71		
1014.888675	66		
1014.905764	74		
1014.922853	79		
1014.939942	89		
1014.957031	98		
1014.974121	113		
1014.991210	126		
1015.008300	143		
1015.025390	150		
1015.042480	153		
1015.059570	136		
1015.076660	117		
1015.093750	116		
1015.110841	126		
1015.127932	141		
1015.145023	126		
1015.162114	113		
1015.179205	108		
1015.196296	104		
1015.213387	103		
1015.230479	90		
1015.247571	79		
1015.264662	70		
1015.281754	74		
1015.298847	75		
1015.315939	67		
1015.333031	58		
1015.350124	59		
1015.367216	61		
1015.384309	56		
1015.401402	54		
1015.418495	51		
1015.435589	54		
1015.452682	50		
1015.469776	41		
1015.486869	34		
1015.503963	39		
1015.521057	42		
1015.538151	39		
1015.555246	29		
1015.572340	19		
1015.589435	23		
1015.606529	31		
1015.623624	33		
1015.640719	32		
1015.657814	28		
1015.674910	29		
1015.692005	31		
1015.709101	39		
1015.726197	48		
1015.743292	60		
1015.760388	56		
1015.777485	57		
1015.794581	55		
1015.811677	50		
1015.828774	38		
1015.845871	36		
1015.862968	38		
1015.880065	42		
1015.897162	38		
1015.914259	40		
1015.931356	44		
1015.948454	67		
1015.965552	82		
1015.982650	92		
1015.999748	102		
1016.016846	108		
1016.033944	107		
1016.051043	100		
1016.068141	93		
1016.085240	78		
1016.102339	64		
1016.119438	73		
1016.136537	87		
1016.153637	106		
1016.170736	116		
1016.187836	128		
1016.204935	139		
1016.222035	129		
1016.239135	105		
1016.256235	85		
1016.273336	73		
1016.290436	69		
1016.307537	59		
1016.324638	44		
1016.341739	42		
1016.358840	57		
1016.375941	75		
1016.393042	83		
1016.410144	72		
1016.427245	50		
1016.444347	32		
1016.461449	27		
1016.478551	34		
1016.495653	37		
1016.512756	48		
1016.529858	54		
1016.546961	59		
1016.564063	55		
1016.581166	47		
1016.598269	43		
1016.615373	48		
1016.632476	54		
1016.649580	57		
1016.666683	48		
1016.683787	47		
1016.700891	38		
1016.717995	41		
1016.735099	36		
1016.752204	36		
1016.769308	38		
1016.786413	40		
1016.803518	44		
1016.820622	43		
1016.837728	45		
1016.854833	46		
1016.871938	50		
1016.889044	56		
1016.906149	65		
1016.923255	66		
1016.940361	71		
1016.957467	74		
1016.974573	66		
1016.991680	69		
1017.008786	83		
1017.025893	88		
1017.043000	83		
1017.060107	77		
1017.077214	74		
1017.094321	73		
1017.111428	72		
1017.128536	72		
1017.145644	79		
1017.162751	97		
1017.179859	106		
1017.196967	111		
1017.214076	127		
1017.231184	153		
1017.248293	177		
1017.265401	185		
1017.282510	166		
1017.299619	149		
1017.316728	121		
1017.333837	90		
1017.350947	72		
1017.368056	66		
1017.385166	67		
1017.402276	56		
1017.419386	55		
1017.436496	54		
1017.453606	70		
1017.470717	76		
1017.487827	74		
1017.504938	59		
1017.522049	68		
1017.539160	63		
1017.556271	70		
1017.573382	83		
1017.590494	97		
1017.607605	89		
1017.624717	66		
1017.641829	56		
1017.658941	49		
1017.676053	48		
1017.693165	51		
1017.710278	57		
1017.727390	65		
1017.744503	71		
1017.761616	74		
1017.778729	52		
1017.795842	35		
1017.812955	32		
1017.830068	38		
1017.847182	41		
1017.864296	46		
1017.881410	47		
1017.898524	44		
1017.915638	52		
1017.932752	61		
1017.949867	54		
1017.966981	50		
1017.984096	57		
1018.001211	53		
1018.018326	59		
1018.035441	66		
1018.052556	69		
1018.069672	66		
1018.086787	53		
1018.103903	46		
1018.121019	51		
1018.138135	73		
1018.155251	89		
1018.172367	99		
1018.189484	100		
1018.206600	94		
1018.223717	101		
1018.240834	114		
1018.257951	134		
1018.275068	161		
1018.292185	169		
1018.309303	147		
1018.326421	107		
1018.343538	92		
1018.360656	83		
1018.377774	82		
1018.394892	81		
1018.412011	80		
1018.429129	77		
1018.446248	73		
1018.463367	73		
1018.480485	69		
1018.497604	60		
1018.514724	57		
1018.531843	61		
1018.548962	72		
1018.566082	68		
1018.583202	64		
1018.600322	51		
1018.617442	51		
1018.634562	63		
1018.651682	77		
1018.668803	76		
1018.685923	74		
1018.703044	65		
1018.720165	62		
1018.737286	65		
1018.754407	61		
1018.771529	49		
1018.788650	39		
1018.805772	37		
1018.822894	32		
1018.840015	32		
1018.857138	34		
1018.874260	40		
1018.891382	37		
1018.908505	34		
1018.925627	39		
1018.942750	46		
1018.959873	61		
1018.976996	74		
1018.994119	74		
1019.011243	67		
1019.028366	68		
1019.045490	74		
1019.062614	75		
1019.079737	66		
1019.096862	54		
1019.113986	54		
1019.131110	59		
1019.148235	82		
1019.165359	104		
1019.182484	94		
1019.199609	82		
1019.216734	83		
1019.233859	83		
1019.250985	69		
1019.268110	67		
1019.285236	65		
1019.302362	65		
1019.319488	62		
1019.336614	64		
1019.353740	50		
1019.370866	46		
1019.387993	49		
1019.405120	69		
1019.422246	82		
1019.439373	89		
1019.456500	80		
1019.473628	65		
1019.490755	55		
1019.507883	55		
1019.525010	52		
1019.542138	43		
1019.559266	33		
1019.576394	36		
1019.593522	36		
1019.610651	34		
1019.627779	34		
1019.644908	33		
1019.662037	29		
1019.679166	29		
1019.696295	28		
1019.713424	32		
1019.730554	35		
1019.747683	38		
1019.764813	35		
1019.781943	39		
1019.799073	41		
1019.816203	38		
1019.833333	39		
1019.850463	47		
1019.867594	55		
1019.884725	62		
1019.901856	57		
1019.918987	55		
1019.936118	62		
1019.953249	76		
1019.970380	83		
1019.987512	78		
1020.004644	58		
1020.021775	50		
1020.038907	50		
1020.056040	67		
1020.073172	75		
1020.090304	77		
1020.107437	78		
1020.124570	85		
1020.141702	95		
1020.158835	100		
1020.175969	89		
1020.193102	86		
1020.210235	89		
1020.227369	90		
1020.244503	92		
1020.261636	97		
1020.278770	92		
1020.295905	83		
1020.313039	84		
1020.330173	89		
1020.347308	98		
1020.364443	90		
1020.381578	74		
1020.398713	61		
1020.415848	64		
1020.432983	76		
1020.450118	90		
1020.467254	86		
1020.484390	76		
1020.501526	60		
1020.518662	55		
1020.535798	43		
1020.552934	37		
1020.570071	40		
1020.587207	56		
1020.604344	61		
1020.621481	68		
1020.638618	75		
1020.655755	80		
1020.672892	67		
1020.690030	60		
1020.707167	57		
1020.724305	58		
1020.741443	55		
1020.758581	54		
1020.775719	57		
1020.792858	61		
1020.809996	63		
1020.827135	66		
1020.844273	70		
1020.861412	65		
1020.878551	66		
1020.895691	69		
1020.912830	73		
1020.929969	54		
1020.947109	48		
1020.964249	45		
1020.981389	53		
1020.998529	56		
1021.015669	56		
1021.032809	61		
1021.049950	64		
1021.067090	66		
1021.084231	63		
1021.101372	60		
1021.118513	80		
1021.135654	94		
1021.152796	90		
1021.169937	87		
1021.187079	82		
1021.204221	88		
1021.221362	92		
1021.238505	93		
1021.255647	95		
1021.272789	84		
1021.289932	62		
1021.307074	47		
1021.324217	45		
1021.341360	57		
1021.358503	71		
1021.375646	86		
1021.392790	91		
1021.409933	88		
1021.427077	75		
1021.444221	62		
1021.461365	51		
1021.478509	50		
1021.495653	56		
1021.512797	64		
1021.529942	69		
1021.547086	69		
1021.564231	67		
1021.581376	65		
1021.598521	62		
1021.615666	57		
1021.632812	61		
1021.649957	77		
1021.667103	89		
1021.684249	86		
1021.701395	76		
1021.718541	69		
1021.735687	66		
1021.752833	60		
1021.769980	49		
1021.787127	43		
1021.804273	41		
1021.821420	36		
1021.838568	44		
1021.855715	50		
1021.872862	65		
1021.890010	70		
1021.907157	70		
1021.924305	67		
1021.941453	72		
1021.958601	69		
1021.975750	59		
1021.992898	61		
1022.010046	65		
1022.027195	70		
1022.044344	71		
1022.061493	79		
1022.078642	87		
1022.095791	89		
1022.112941	94		
1022.130090	95		
1022.147240	97		
1022.164390	109		
1022.181540	120		
1022.198690	123		
1022.215840	134		
1022.232991	131		
1022.250141	108		
1022.267292	77		
1022.284443	82		
1022.301594	94		
1022.318745	99		
1022.335896	96		
1022.353048	87		
1022.370199	70		
1022.387351	62		
1022.404503	59		
1022.421655	64		
1022.438807	68		
1022.455959	64		
1022.473112	59		
1022.490264	53		
1022.507417	45		
1022.524570	46		
1022.541723	48		
1022.558876	60		
1022.576029	59		
1022.593183	52		
1022.610336	43		
1022.627490	48		
1022.644644	64		
1022.661798	89		
1022.678952	96		
1022.696106	89		
1022.713261	77		
1022.730415	56		
1022.747570	39		
1022.764725	38		
1022.781880	47		
1022.799035	56		
1022.816190	53		
1022.833346	51		
1022.850501	53		
1022.867657	52		
1022.884813	56		
1022.901969	65		
1022.919125	83		
1022.936281	100		
1022.953438	101		
1022.970595	79		
1022.987751	73		
1023.004908	79		
1023.022065	88		
1023.039222	86		
1023.056380	91		
1023.073537	95		
1023.090695	102		
1023.107853	95		
1023.125010	93		
1023.142168	101		
1023.159327	122		
1023.176485	110		
1023.193643	90		
1023.210802	63		
1023.227961	53		
1023.245120	55		
1023.262279	66		
1023.279438	74		
1023.296597	90		
1023.313757	102		
1023.330916	98		
1023.348076	88		
1023.365236	66		
1023.382396	63		
1023.399556	61		
1023.416717	76		
1023.433877	75		
1023.451038	78		
1023.468199	69		
1023.485360	71		
1023.502521	70		
1023.519682	78		
1023.536843	75		
1023.554005	76		
1023.571166	70		
1023.588328	63		
1023.605490	58		
1023.622652	57		
1023.639814	62		
1023.656977	57		
1023.674139	57		
1023.691302	56		
1023.708465	46		
1023.725627	46		
1023.742791	48		
1023.759954	58		
1023.777117	60		
1023.794281	68		
1023.811444	68		
1023.828608	59		
1023.845772	50		
1023.862936	45		
1023.880100	50		
1023.897265	51		
1023.914429	45		
1023.931594	45		
1023.948759	43		
1023.965924	57		
1023.983089	71		
1024.000254	75		
1024.017419	68		
1024.034585	62		
1024.051751	68		
1024.068916	75		
1024.086082	85		
1024.103248	87		
1024.120415	89		
1024.137581	95		
1024.154748	110		
1024.171914	114		
1024.189081	121		
1024.206248	122		
1024.223415	119		
1024.240582	104		
1024.257750	95		
1024.274917	82		
1024.292085	66		
1024.309253	55		
1024.326421	49		
1024.343589	46		
1024.360757	45		
1024.377926	54		
1024.395094	59		
1024.412263	68		
1024.429432	80		
1024.446601	96		
1024.463770	86		
1024.480939	78		
1024.498108	63		
1024.515278	59		
1024.532448	55		
1024.549618	60		
1024.566788	69		
1024.583958	73		
1024.601128	78		
1024.618298	63		
1024.635469	47		
1024.652640	43		
1024.669810	46		
1024.686981	44		
1024.704153	37		
1024.721324	38		
1024.738495	36		
1024.755667	39		
1024.772839	30		
1024.790010	34		
1024.807182	49		
1024.824355	65		
1024.841527	72		
1024.858699	67		
1024.875872	56		
1024.893045	50		
1024.910217	49		
1024.927390	38		
1024.944564	34		
1024.961737	38		
1024.978910	50		
1024.996084	63		
1025.013258	62		
1025.030432	58		
1025.047606	61		
1025.064780	69		
1025.081954	85		
1025.099128	96		
1025.116303	109		
1025.133478	118		
1025.150653	119		
1025.167828	120		
1025.185003	120		
1025.202178	115		
1025.219354	104		
1025.236529	103		
1025.253705	91		
1025.270881	84		
1025.288057	73		
1025.305233	71		
1025.322409	73		
1025.339586	69		
1025.356762	59		
1025.373939	52		
1025.391116	51		
1025.408293	52		
1025.425470	53		
1025.442648	64		
1025.459825	62		
1025.477003	67		
1025.494180	67		
1025.511358	64		
1025.528536	53		
1025.545715	40		
1025.562893	44		
1025.580071	47		
1025.597250	58		
1025.614429	65		
1025.631608	57		
1025.648787	44		
1025.665966	26		
1025.683145	27		
1025.700325	37		
1025.717504	46		
1025.734684	47		
1025.751864	48		
1025.769044	48		
1025.786224	39		
1025.803405	37		
1025.820585	42		
1025.837766	49		
1025.854947	50		
1025.872127	57		
1025.889309	57		
1025.906490	53		
1025.923671	56		
1025.940853	50		
1025.958034	45		
1025.975216	44		
1025.992398	42		
1026.009580	50		
1026.026762	62		
1026.043945	67		
1026.061127	75		
1026.078310	82		
1026.095493	82		
1026.112675	85		
1026.129859	83		
