TITLE "<<G13_MS_136>> 4700 Reflector Spec #1 MC[BP = 1286.3, 6728]" 
TYPE MASSSPEC
999.804528	52.2876
999.821490	39.5425
999.838451	46.0784
999.855413	54.2484
999.872375	50.6536
999.889336	45.098
999.906298	38.5621
999.923261	30.0654
999.940223	37.2549
999.957185	40.1961
999.974148	51.634
999.991111	64.7059
1000.008074	66.0131
1000.025037	61.4379
1000.042000	59.1503
1000.058963	67.3203
1000.075927	68.3007
1000.092890	81.3726
1000.109854	97.0588
1000.126818	94.4445
1000.143782	71.8954
1000.160746	61.4379
1000.177711	59.4771
1000.194675	63.3987
1000.211640	71.5686
1000.228605	83.0065
1000.245569	82.0261
1000.262534	71.2418
1000.279500	59.8039
1000.296465	61.4379
1000.313431	68.6275
1000.330396	86.9281
1000.347362	86.9281
1000.364328	79.7386
1000.381294	73.5294
1000.398260	66.6667
1000.415226	62.7451
1000.432193	53.5948
1000.449160	50.6536
1000.466126	54.902
1000.483093	60.1307
1000.500060	68.6275
1000.517028	76.1438
1000.533995	75.817
1000.550962	71.2418
1000.567930	53.5948
1000.584898	35.9477
1000.601866	32.0261
1000.618834	29.085
1000.635802	34.9673
1000.652771	48.6928
1000.669739	56.8627
1000.686708	63.3987
1000.703677	51.9608
1000.720645	46.732
1000.737615	45.098
1000.754584	39.8693
1000.771553	38.8889
1000.788523	50
1000.805492	51.9608
1000.822462	50
1000.839432	42.4837
1000.856402	32.3529
1000.873372	29.085
1000.890343	35.9477
1000.907313	39.2157
1000.924284	34.3137
1000.941255	40.5229
1000.958226	52.6144
1000.975197	58.1699
1000.992168	69.6078
1001.009140	78.1046
1001.026111	81.0458
1001.043083	64.0523
1001.060055	54.5752
1001.077027	42.1569
1001.093999	50.6536
1001.110971	72.2222
1001.127943	100
1001.144916	107.516
1001.161888	106.863
1001.178861	113.072
1001.195834	100.98
1001.212807	90.1961
1001.229781	72.8758
1001.246754	66.3399
1001.263728	62.0915
1001.280701	64.7059
1001.297675	68.6275
1001.314649	62.4183
1001.331623	50.6536
1001.348598	54.2484
1001.365572	64.3791
1001.382547	66.0131
1001.399521	60.1307
1001.416496	55.8824
1001.433471	59.4771
1001.450446	58.1699
1001.467421	49.6732
1001.484397	50
1001.501372	54.5752
1001.518348	61.4379
1001.535324	65.3595
1001.552300	55.8824
1001.569276	48.6928
1001.586252	46.4052
1001.603229	41.8301
1001.620205	52.9412
1001.637182	60.7843
1001.654159	51.3072
1001.671136	38.5621
1001.688113	36.6013
